"Linea","Sentido","Latitud","Longitud"
"500","v","-38.776348","-62.254215"
"500","v","-38.775478","-62.253620"
"500","v","-38.774857","-62.252804"
"500","v","-38.774235","-62.251984"
"500","v","-38.773609","-62.251167"
"500","v","-38.772987","-62.250347"
"500","v","-38.772366","-62.249531"
"500","v","-38.771778","-62.248474"
"500","v","-38.771187","-62.247417"
"500","v","-38.770599","-62.246361"
"319","v","-38.701569","-62.267719"
"319","v","-38.704742","-62.265118"
"319","v","-38.708500","-62.262203"
"319","v","-38.709846","-62.264153"
"319","v","-38.712387","-62.267582"
"319","v","-38.716255","-62.272438"
"319","v","-38.718063","-62.270775"
"319","v","-38.719711","-62.268642"
"319","v","-38.722183","-62.265282"
"319","v","-38.723671","-62.263268"
"319","v","-38.725647","-62.260746"
"319","v","-38.727207","-62.258595"
"319","v","-38.730026","-62.254940"
"319","v","-38.734276","-62.249329"
"319","v","-38.731472","-62.252987"
"319","v","-38.739113","-62.243931"
"319","v","-38.737801","-62.240772"
"319","v","-38.735188","-62.237465"
"319","v","-38.733849","-62.235744"
"319","v","-38.731991","-62.233517"
"319","v","-38.728737","-62.229427"
"319","v","-38.731674","-62.224804"
"319","v","-38.733231","-62.222698"
"319","v","-38.737263","-62.219158"
"319","v","-38.746269","-62.207657"
"319","v","-38.740780","-62.215168"
"319","v","-38.749599","-62.201630"
"319","v","-38.751053","-62.194462"
"319","v","-38.846619","-62.088570"
"319","v","-38.847294","-62.086712"
"319","v","-38.849091","-62.086250"
"319","v","-38.850964","-62.085758"
"319","v","-38.853680","-62.085049"
"319","v","-38.855541","-62.084492"
"319","v","-38.857128","-62.084049"
"319","v","-38.858624","-62.083603"
"319","v","-38.860146","-62.083225"
"319","v","-38.862968","-62.082462"
"319","v","-38.864822","-62.081917"
"319","v","-38.867538","-62.081230"
"319","v","-38.869469","-62.080692"
"319","v","-38.869225","-62.078903"
"319","v","-38.870247","-62.078632"
"319","v","-38.870838","-62.082035"
"319","v","-38.871281","-62.084652"
"319","v","-38.874722","-62.083782"
"319","v","-38.877384","-62.083054"
"319","v","-38.879707","-62.082432"
"319","v","-38.879333","-62.080212"
"319","v","-38.878906","-62.077129"
"519 a","v","-38.713902","-62.304749"
"519 a","v","-38.713001","-62.305901"
"519 a","v","-38.712349","-62.305099"
"519 a","v","-38.711700","-62.304298"
"519 a","v","-38.711048","-62.303501"
"519 a","v","-38.710400","-62.302700"
"519 a","v","-38.709782","-62.303520"
"519 a","v","-38.709160","-62.304340"
"519 a","v","-38.708542","-62.305161"
"519 a","v","-38.707920","-62.305981"
"519 a","v","-38.707298","-62.306801"
"519 a","v","-38.706680","-62.307621"
"519 a","v","-38.706059","-62.308441"
"519 a","v","-38.705441","-62.309261"
"519 a","v","-38.704819","-62.310081"
"519 a","v","-38.704201","-62.310902"
"519 a","v","-38.704826","-62.311726"
"519 a","v","-38.705448","-62.312550"
"519 a","v","-38.706074","-62.313374"
"519 a","v","-38.706699","-62.314201"
"519 a","v","-38.705688","-62.315510"
"519 a","v","-38.704678","-62.316822"
"519 a","v","-38.703667","-62.318134"
"519 a","v","-38.702656","-62.319443"
"519 a","v","-38.701645","-62.320755"
"519 a","v","-38.700634","-62.322067"
"519 a","v","-38.699623","-62.323380"
"519 a","v","-38.698612","-62.324688"
"519 a","v","-38.697601","-62.326000"
"519 a","v","-38.695431","-62.328659"
"519 a","v","-38.694462","-62.329922"
"519 a","v","-38.693489","-62.331181"
"519 a","v","-38.692520","-62.332439"
"519 a","v","-38.691551","-62.333698"
"519 a","v","-38.690578","-62.334961"
"519 a","v","-38.689610","-62.336220"
"519 a","v","-38.688641","-62.337479"
"519 a","v","-38.687672","-62.338741"
"519 a","v","-38.686699","-62.340000"
